Compound_Position,Compound_Name,log2_shNC_mean,log2_shRB1_1_mean,log2_shRB1_1_mean_shNC_mean
SK06C04,FTI 277 HCl,-0.518129599,-0.454437034,-0.063692565
SK06C05,HTH-01-015,-0.002150242,-0.185886678,0.183736437
SK06C06,YH239-EE,0.195529925,0.121459378,0.074070547
SK06C07,6H05,-0.206884058,-0.475043474,0.268159416
SK06C08,HO-3867,-0.943218105,-1.550064947,0.606846842
SK06C09,CH5138303,-0.13103895,0.059595538,-0.190634488
SK06C10,AZD7545,-0.28033864,-0.550053333,0.269714693
SK06C11,Poziotinib (HM781-36B),-0.372863577,-0.998152878,0.625289302
SK06C12,GNF-5,-0.825141415,-0.904106515,0.0789651
SK06C13,GNE-9605,-0.090868934,-0.301036018,0.210167083
SK06C14,SB273005,-0.151139392,0.12047833,-0.271617722
SK06C15,Phosphoramidon Disodium Salt,-0.033353966,-0.311327184,0.277973218
SK06C16,AT13148,-0.499856884,-1.32112952,0.821272635
SK06C17,FLI-06,-2.137665451,-1.979598114,-0.158067337
SK06C18,Ledipasvir (GS5885),-1.744716855,-1.547902165,-0.19681469
SK06C19,PD 151746,-0.677146642,-0.360768693,-0.316377949
SK06C20,Splitomicin,-0.42381323,-0.360585103,-0.063228127
SK06C21,LEE011,0.021778824,-0.116719665,0.138498489
SK06C22,UM171,-1.966314179,-1.600833102,-0.365481077
SK06C23,DMSO,-0.113610457,-0.004233125,-0.109377332
SK06C24,DMSO,-0.215542367,0.274666537,-0.490208904
SK06D01,GSK1324726A (I-BET726),0.006888082,-0.333613828,0.34050191
SK06D02,SC79,-0.169232928,-0.481910131,0.312677203
SK06D03,Lomitapide,-1.206876704,-1.347302692,0.140425987
SK06D04,Dp44mT,-2.663877531,-2.349866096,-0.314011435
SK06D05,MI-773 (SAR405838),-1.22304921,-1.008815235,-0.214233975
SK06D06,ZM 39923 HCl,-0.055671356,0.031686958,-0.087358314
SK06D07,CH5183284 (Debio-1347),-1.844590904,-1.59975171,-0.244839194
SK06D08,TAK-438,-0.553112663,-0.586501317,0.033388654
SK06D09,OF-1,-0.156645325,-0.055324075,-0.10132125
SK06D10,Tariquidar,-0.002204735,-0.477209117,0.475004382
SK06D11,Verdinexor (KPT-335),-2.183506488,-2.05745714,-0.126049348
SK06D12,PU-H71,-0.062694091,0.02168705,-0.084381141
SK06D13,NU1025,-0.316692971,-0.541189537,0.224496566
SK06D14,Tubastatin A,-0.570978418,-0.477781126,-0.093197292
SK06D15,VER155008,-0.113310171,-0.143823628,0.030513457
SK06D16,Nutlin-3b,-1.502028576,-1.290151593,-0.211876983
SK06D17,Sunitinib,0.104139366,0.160451405,-0.056312039
SK06D18,DMSO,-0.503324613,-0.286626202,-0.21669841
SK06D19,Pexmetinib (ARRY-614),-0.984713629,-1.277687576,0.292973948
SK06D20,LY2228820,-1.742996838,-1.540187621,-0.202809216
SK06D21,Cyclo (-RGDfK),-0.173447735,-0.07604575,-0.097401985
SK06D22,Sodium ascorbate,-0.521987987,-0.355595863,-0.166392125
SK06D23,DMSO,-0.214995835,-0.228069305,0.01307347
SK06D24,DMSO,0.074578393,0.237875737,-0.163297345
SK06E01,RVX-208,-0.148173356,0.00981062,-0.157983976
SK06E02,FPH2 (BRD-9424),-0.244694825,-0.494579888,0.249885063
SK06E03,MS436,-0.212716733,-0.179237278,-0.033479455
SK06E04,LB42708,-0.41252573,-0.936740728,0.524214998
SK06E05,EHop-016 ,-1.12236647,-1.218204005,0.095837535
SK06E06,WIKI4,-0.640259712,-0.280579771,-0.359679941
SK06E07,K-Ras(G12C) inhibitor 12,-1.065696236,-0.937570266,-0.128125969
SK06E08,(S)-crizotinib,-1.828305763,-1.79726589,-0.031039873
SK06E09,URMC-099,-0.73518395,-1.369003124,0.633819174
SK06E10,Voreloxin (SNS-595),-1.867266413,-1.690311555,-0.176954858
SK06E11,K02288,-0.746243515,-0.68068072,-0.065562795
SK06E12,GNE-7915,-1.139413766,-0.521982284,-0.617431482
SK06E13,4EGI-1,-0.497307318,-0.635661763,0.138354445
SK06E14,G-749,-2.030607742,-2.060884464,0.030276722
SK06E15,(-)-p-Bromotetramisole Oxalate,-0.357585913,-0.636236438,0.278650525
SK06E16,WH-4-023,-1.275157266,-1.055782888,-0.219374379
SK06E17,Anisomycin,-0.259257364,-0.053476971,-0.205780394
SK06E18,GSK J1,-0.093826429,-0.475084145,0.381257716
SK06E19,MI-2 (MALT1 inhibitor),-0.230306303,-0.957369209,0.727062906
SK06E20,Abscisic Acid (Dormin£©,-0.72476869,-0.259716709,-0.465051981
SK06E21,WS3,-2.536115479,-2.14180878,-0.394306699
SK06E22,UNC0631,-1.790136512,-1.841375128,0.051238616
SK06E23,DMSO,-0.37792357,-0.332584677,-0.045338893
SK06E24,DMSO,0.004271379,0.361844438,-0.357573058
SK06F01,PI-3065,0.047777769,0.20225593,-0.154478161
SK06F02,Oltipraz,0.002165845,-0.148917698,0.151083543
SK06F03,SU9516,-1.382174213,-1.068535494,-0.313638719
SK06F04,Epacadostat (INCB024360),-0.680138019,-0.648001766,-0.032136253
SK06F05,SB225002,-0.912527278,-1.148130903,0.235603625
SK06F06,SMI-4a,-0.57276935,-0.620139769,0.047370419
SK06F07,Picropodophyllin (PPP),-0.834851135,-0.741967461,-0.092883674
SK06F08,AZD5363,-0.107323605,-0.057180347,-0.050143257
SK06F09,SecinH3,-0.374959562,-0.675293756,0.300334194
SK06F10,WY-14643 (Pirinixic Acid),-0.329557717,-0.249974576,-0.079583141
SK06F11,CH-223191,-1.500539839,-1.43409895,-0.066440889
SK06F12,GDC-0349,-0.161955373,0.060461189,-0.222416562
SK06F13,AZD3839,-0.595037635,-0.691033874,0.095996239
SK06F14,ETP-46464,-0.19493683,-0.070647575,-0.124289256
SK06F15,BPTES,-0.796909287,-0.912190759,0.115281473
SK06F16,NSC 405020,-0.169506735,-0.466530852,0.297024117
SK06F17,Dasatinib Monohydrate,-0.012002208,-0.750878896,0.738876688
SK06F18,DMSO,-0.391300766,-0.178887869,-0.212412897
SK06F19,GSK503,-0.398798948,-0.62071175,0.221912802
SK06F20,Cephalexin,-0.389690652,-0.547321806,0.157631154
SK06F21,Endoxifen HCl,-1.038656882,-0.837679864,-0.200977018
SK06F22,WATER,-0.202386412,-0.46165451,0.259268098
SK06F23,DMSO,-0.27671757,-0.053308621,-0.223408949
SK06F24,DMSO,0.071084937,0.29450629,-0.223421353
SK06G01,ML324,-0.185373906,-0.253993945,0.068620039
SK06G02,XEN445,-0.38438222,-0.156744572,-0.227637648
SK06G03,GSK2606414,-0.275242618,-0.225774091,-0.049468527
SK06G04,Triapine,-0.639856978,-0.756966601,0.117109623
SK06G05,TG003,-0.130644778,-0.485648533,0.355003755
SK06G06,INH1,-0.040012425,-0.500196847,0.460184422
SK06G07,K-Ras(G12C) inhibitor 9,-0.431779717,-0.296169292,-0.135610425
SK06G08,JNK Inhibitor IX,-0.543378218,-0.75543897,0.212060752
SK06G09,JSH-23,-0.654021186,-0.498147667,-0.15587352
SK06G10,GNF-5837,-0.823210782,-0.934812032,0.111601251
SK06G11,OTX015,-0.494384194,-0.307335033,-0.187049161
SK06G12,ML323,-0.34904275,-0.494181041,0.145138292
SK06G13,4E1RCat,-0.192440306,-0.242714489,0.050274183
SK06G14,Pritelivir (BAY 57-1293),-0.28344462,-0.367383233,0.083938613
SK06G15,MG-101 (ALLN),-1.238137652,-1.392239843,0.154102191
SK06G16,IM-12,-0.046639236,-0.447473224,0.400833988
SK06G17,Ascomycin (FK520),-0.642421,-0.901200319,0.258779319
SK06G18,Anacardic Acid,-0.40930774,-0.33083497,-0.07847277
SK06G19,SB-3CT,-0.189618218,-0.37456649,0.184948272
SK06G20,Santacruzamate A (CAY10683),-0.70084903,-0.64439539,-0.056453641
SK06G21,WS6,-2.445680812,-2.095365206,-0.350315606
SK06G22,EI1,-0.248858435,-0.646614062,0.397755627
SK06G23,DMSO,-0.191304513,-0.264589246,0.073284734
SK06G24,DMSO,0.034481885,0.353093078,-0.318611193
SK06H01,SD-208,-0.119284541,-0.14773687,0.028452328
SK06H02,Oleuropein,-0.218870294,-0.340661707,0.121791413
SK06H03,DTP3,-0.521662049,-0.396848512,-0.124813537
SK06H04,Isoxazole 9 (ISX-9),-1.269390462,-1.121978964,-0.147411498
SK06H05,PND-1186 (VS-4718),-0.439690283,-0.293722012,-0.145968271
SK06H06,BIX 01294,-0.38851867,-0.204444545,-0.184074125
SK06H07,NPS-1034,-0.637467563,-0.345803067,-0.291664497
SK06H08,GW0742,-0.282853795,-0.153274413,-0.129579382
SK06H09,ML141,-0.025680276,-0.150869785,0.125189509
SK06H10,NSC 23766,-0.251586302,-0.584389889,0.332803587
SK06H11,CCG-1423,-0.19931599,-0.459615244,0.260299255
SK06H12,"Cobimetinib (GDC-0973, RG7420)",-1.456695017,-1.508847709,0.052152691
SK06H13,LFM-A13,-0.319846369,-0.148633607,-0.171212762
SK06H14,Macitentan,-0.306571791,-0.119077267,-0.187494524
SK06H15,Dovitinib (TKI258) Lactate,-0.484231593,0.105785376,-0.590016969
SK06H16,Optovin,-0.39035708,-0.258537292,-0.131819787
SK06H17,Combretastatin A4,-0.051769088,-0.574573893,0.522804805
SK06H18,DMSO,-0.343426389,-0.376398264,0.032971875
SK06H19,AT7519 HCl,-0.470854542,-0.65175663,0.180902088
SK06H20,Methacycline HCl,-0.541899808,-0.343775736,-0.198124072
SK06H21,BI-847325,-0.468666033,-0.63587076,0.167204727
SK06H22,WATER,-0.519938478,-0.554170839,0.034232361
SK06H23,DMSO,-0.384294236,-0.311809854,-0.072484383
SK06H24,DMSO,0.011362783,0.314193916,-0.302831133
SK06I01,AZD9291,-0.130670643,-0.477279392,0.346608748
SK06I02,VER-49009,-0.134015898,0.14338128,-0.277397178
SK06I03,SF1670,-4.718897164,-4.635718937,-0.083178227
SK06I04,Nexturastat A,-1.24639911,-1.038827584,-0.207571527
SK06I05,TMP269,0.086892908,0.011797644,0.075095263
SK06I06,INH6,-0.270422535,-0.006678078,-0.263744458
SK06I07,K-Ras(G12C) inhibitor 6,-0.193634458,0.031817694,-0.225452151
SK06I08,ML167,0.037006996,0.11299712,-0.075990124
SK06I09,Bay 11-7085,-0.865209148,-1.881063245,1.015854097
SK06I10,Darapladib (SB-480848),-2.69689911,-2.996401244,0.299502134
SK06I11,BRD7552,-0.505951225,-0.285296125,-0.220655101
SK06I12,EW-7197,-0.053164863,-0.246937261,0.193772398
SK06I13,PTC-209,-0.160021047,-0.030425596,-0.129595451
SK06I14,Erythromycin Cyclocarbonate,-0.138819021,-0.365983663,0.227164642
SK06I15,Z-FA-FMK,0.173317447,0.21384772,-0.040530273
SK06I16,LMK-235,-1.188770614,-0.572739532,-0.616031082
SK06I17,Caffeic Acid Phenethyl Ester,-0.093034405,-0.201926311,0.108891906
SK06I18,LRRK2-IN-1,-0.174740548,0.032925087,-0.207665636
SK06I19,TAPI-1,-0.309942092,-0.21221201,-0.097730082
SK06I20,CAY10603,-2.034965562,-1.798336941,-0.236628621
SK06I21,E3330,-0.293928024,-0.000963717,-0.292964307
SK06I22,PX-478 2HCl,-0.404731003,-0.215853301,-0.188877702
SK06I23,DMSO,-0.123870981,-0.113947802,-0.00992318
SK06I24,DMSO,0.020647025,0.300634611,-0.279987586
SK06J01,LDN-214117,-0.052875031,-0.322797146,0.269922115
SK06J02,ONO-4059,-0.090590674,-0.260622551,0.170031877
SK06J03,LDC1267,-0.490776116,-0.90901057,0.418234453
SK06J04,Bromodeoxyuridine (BrdU),-0.191114184,-0.084776566,-0.106337618
SK06J05,CB-839,-0.415005237,-0.437658589,0.022653352
SK06J06,VE-821,-0.525919532,-0.140759108,-0.385160424
SK06J07,Omaveloxolone (RTA-408),0.05321949,0.219049977,-0.165830487
SK06J08,Vortioxetine (Lu AA21004) HBr,-0.248229302,-0.378922095,0.130692793
SK06J09,BG45,-0.509172532,-1.073852006,0.564679474
SK06J10,"PRT062607 (P505-15, BIIB057) HCl",-0.289274928,-1.151837281,0.862562352
SK06J11,SBE 13 HCl,-0.058918655,-0.083527683,0.024609028
SK06J12,GW2580,-0.471849772,-0.880535701,0.408685928
SK06J13,SCR7,0.022673365,-0.274537657,0.297211022
SK06J14,ASP3026,-0.076544339,-0.142455939,0.0659116
SK06J15,"Cabotegravir (GSK744, GSK1265744)",-0.218636103,0.033335998,-0.251972101
SK06J16,PluriSIn #1 (NSC 14613),-0.131340083,-0.157568226,0.026228144
SK06J17,Erlotinib,-0.283751277,-0.173911099,-0.109840178
SK06J18,DMSO,-0.374985823,-0.447731035,0.072745212
SK06J19,Afatinib (BIBW2992) Dimaleate,-0.983426157,-0.793051817,-0.19037434
SK06J20,Zanamivir,-0.239599676,-0.39798542,0.158385744
SK06J21,Cyclo(RGDyK),-0.024330459,0.032728112,-0.057058571
SK06J22,WATER,-0.189484799,-0.271279791,0.081794992
SK06J23,DMSO,-0.270316468,-0.258062869,-0.012253599
SK06J24,DMSO,-0.026421257,0.080814693,-0.10723595
SK06K01,AZ5104,-0.309465868,-0.012638297,-0.296827571
SK06K02,VER-50589,-0.50610075,-0.163446088,-0.342654663
SK06K03,Z-DEVD-FMK,-0.287128474,-0.068002876,-0.219125598
SK06K04,MG149,-0.267201962,-0.097165338,-0.170036625
SK06K05,UNC2881,-0.443551837,-0.596540746,0.15298891
SK06K06,TAI-1,-0.348670644,-0.537802392,0.189131748
SK06K07,ERK5-IN-1,-1.122673731,-1.306350193,0.183676462
SK06K08,UM729,0.094623351,0.098160769,-0.003537418
SK06K09,EPZ004777,-0.211895456,-0.775443526,0.56354807
SK06K10,Afuresertib (GSK2110183),-0.371757216,-0.097100893,-0.274656324
SK06K11,Atglistatin,-0.096733938,-0.257295293,0.160561355
SK06K12,UMI-77,-0.680459594,-1.078859028,0.398399434
SK06K13,UNC669,0.01417489,-0.503088633,0.517263523
SK06K14,Piperlongumine,-0.24331145,-0.551386344,0.308074894
SK06K15,Loxistatin Acid (E-64C),0.009018307,-0.458213597,0.467231903
SK06K16,UNC0379,-0.260440968,0.001896382,-0.26233735
SK06K17,Puromycin 2HCl,-2.240658762,-1.88053777,-0.360120992
SK06K18,SB-334867,-0.301022294,-0.638708553,0.337686259
SK06K19,AR-A014418,-0.091933059,-0.260216723,0.168283664
SK06K20,BV-6,-0.743013308,-2.002891539,1.25987823
SK06K21,ZLN005,-2.847661612,-2.849248272,0.00158666
SK06K22,CPI-169,-0.18534984,-0.513930109,0.328580269
SK06K23,DMSO,-0.314878335,-0.41693773,0.102059395
SK06K24,DMSO,0.014308411,0.160801615,-0.146493204
SK06L01,TH287,-0.0803434,-0.043070353,-0.037273047
SK06L02,BQ-123,-0.200894125,-0.450958515,0.25006439
SK06L03,Remodelin,-0.18598687,-0.403727492,0.217740622
SK06L04,Tenovin-1,-1.155406348,-1.82319466,0.667788312
SK06L05,CPI-360,-0.441164397,-0.330788703,-0.110375694
SK06L06,AG-18,-0.282180513,-0.226641028,-0.055539485
SK06L07,PF-4989216,-0.291385129,-0.153036653,-0.138348475
SK06L08,Empagliflozin (BI 10773),-0.128017496,-0.275481203,0.147463707
SK06L09,AZD8186,-0.146991399,-0.082992005,-0.063999394
SK06L10,Apremilast (CC-10004),-0.219244161,-0.286100828,0.066856667
SK06L11,Monomethyl auristatin E (MMAE),-0.180970324,-0.403104594,0.22213427
SK06L12,Scriptaid ,-1.273428563,-1.301700705,0.028272142
SK06L13,ANA-12,-0.268687332,-0.013249588,-0.255437745
SK06L14,Lomeguatrib,-0.24700128,-0.320360059,0.073358779
SK06L15,STF-083010,-0.023795607,-0.253882315,0.230086709
SK06L16,RI-1,-0.277149239,-0.7140117,0.436862461
SK06L17,Docetaxel Trihydrate,0.03285417,-0.117088962,0.149943132
SK06L18,DMSO,-0.46185163,-0.669855069,0.208003439
SK06L19,MHY1485,-0.071878297,-0.336515606,0.264637309
SK06L20,Solifenacin succinate,-0.345386874,-0.496414381,0.151027507
SK06L21,"Ulixertinib (BVD-523, VRT752271)",-0.429350708,-1.017496317,0.588145609
SK06L22,WATER,-0.29460155,-0.673224278,0.378622727
SK06L23,DMSO,-0.339868733,-0.333657059,-0.006211674
SK06L24,DMSO,-0.015034901,-0.021476809,0.006441907
SK06M01,PJ34 HCl ,-0.076769835,0.049166995,-0.12593683
SK06M02,BTB06584,-0.230790743,-0.236194261,0.005403518
SK06M03,PFI-3,-0.587152767,-0.377637371,-0.209515396
SK06M04,EHT 1864,-0.778057003,-0.464621006,-0.313435997
SK06M05,Tasisulam,-0.056655168,-0.105429825,0.048774658
SK06M06,CK-636,-0.371323103,-0.14227716,-0.229045943
SK06M07,CW069,-0.220228618,-0.652426373,0.432197755
SK06M08,Trelagliptin,-0.325026237,-0.396692234,0.071665997
SK06M09,ARQ 621,-2.035349275,-1.621436149,-0.413913126
SK06M10,GS-9973,-1.407952014,-1.340175778,-0.067776236
SK06M11,AdipoRon,-0.134165054,-0.284137337,0.149972284
SK06M12,BAPTA-AM,-0.200113067,-0.009920972,-0.190192096
SK06M13,AEBSF HCl,-0.614600986,-0.860153756,0.24555277
SK06M14,GDC-0623,-0.927167668,-1.209559995,0.282392327
SK06M15,Aloxistatin,-0.009098397,-0.265955111,0.256856714
SK06M16,GSK2830371,-0.184674587,-0.575616178,0.390941591
SK06M17,CGP 57380,-0.74609093,-0.600266152,-0.145824778
SK06M18,INCB024360,-0.315540362,-0.515801636,0.200261275
SK06M19,NH125,-0.282553429,-0.109577981,-0.172975447
SK06M20,Filgotinib (GLPG0634),-0.686866288,-0.477825076,-0.209041212
SK06M21,CORM-3,-0.424999554,-0.658153038,0.233153484
SK06M22,Tasquinimod,-0.567356469,-0.616455801,0.049099332
SK06M23,DMSO,-0.273187633,-0.35264119,0.079453557
SK06M24,DMSO,-0.025697261,-0.148589433,0.122892172
SK06N01,TH588,-0.109403306,-0.361130562,0.251727256
SK06N02,AMI-1,-0.126340562,-0.36262783,0.236287269
SK06N03,D 4476,-0.808136525,-0.460977966,-0.347158559
SK06N04,Rocilinostat (ACY-1215),-1.040883394,-0.717994312,-0.322889081
SK06N05,Kartogenin,-0.596688308,-0.392927208,-0.2037611
SK06N06,PRX-08066 Maleic acid,-0.10225766,-0.233000049,0.130742388
SK06N07,LCZ696,-0.140006255,-0.220673099,0.080666844
SK06N08,TCS 359,-0.102791623,-0.270396959,0.167605336
SK06N09,LY2409881,-0.06646305,-0.055430828,-0.011032222
SK06N10,Butein,-0.039155042,-0.302798072,0.263643029
SK06N11,Bikinin,-0.47165131,-0.581469206,0.109817896
SK06N12,BMS-345541,-0.438818911,-0.404587541,-0.03423137
SK06N13,Ro-3306,-0.512751856,-0.360953243,-0.151798613
SK06N14,Pacritinib (SB1518),-2.77178798,-1.371808627,-1.399979353
SK06N15,Elacridar (GF120918),-0.158849807,-0.462618042,0.303768235
SK06N16,Bardoxolone Methyl,-0.292894886,-0.450479288,0.157584402
SK06N17,SRT2104 (GSK2245840),-0.003792389,-0.378272882,0.374480494
SK06N18,DMSO,-0.152931969,-0.491391893,0.338459925
SK06N19,AI-10-49,-0.91865962,-1.135749242,0.217089622
SK06N20,Tripelennamine HCl,-0.386672126,-0.331860793,-0.054811333
SK06N21,Tenofovir Alafenamide (GS-7340),-0.219267368,-0.003644449,-0.215622919
SK06N22,WATER,-0.489079424,-0.338375133,-0.150704292
SK06N23,DMSO,-0.270304789,-0.32884123,0.058536441
SK06N24,DMSO,-0.055507381,-0.097625819,0.042118438
SK06O01,IWP-L6,-0.130620364,-0.310066847,0.179446483
SK06O02,LDC000067,-0.239179059,-0.168867901,-0.070311159
SK06O03,STF-118804,-0.802875017,-1.078533991,0.275658974
SK06O04,FH535,-0.557445644,-0.223878961,-0.333566683
SK06O05,ID-8,-0.17228922,-0.435554957,0.263265737
SK06O06,ESI-09,-0.177223903,-0.439133114,0.261909211
SK06O07,SH-4-54,-0.628744047,-0.980313473,0.351569426
SK06O08,VGX-1027,-0.371283771,-0.604041612,0.232757841
SK06O09,HS-173,-0.417544286,-0.052457677,-0.365086608
SK06O10,FR 180204,-0.314025515,-0.297589978,-0.016435537
SK06O11,LY2119620,-0.155267732,0.027031818,-0.182299549
SK06O12,PF-06463922,-0.17287542,0.032704907,-0.205580327
SK06O13,E-64,-0.03180379,0.163846505,-0.195650294
SK06O14,4SC-202,-1.136632429,-1.082683838,-0.053948591
SK06O15,Calpeptin,-0.07190114,-0.052121127,-0.019780013
SK06O16,GSK-LSD1 2HCl,-0.132023901,-0.14916242,0.017138519
SK06O17,KN-62,-0.864443145,-0.255653761,-0.608789384
SK06O18,N6022,-0.40442345,-0.043573312,-0.360850138
SK06O19,Sal003,-0.229794136,-0.138540343,-0.091253792
SK06O20,RBC8,-0.324603588,-0.378897376,0.054293788
SK06O21,CRT0044876,-0.313634732,-0.318834985,0.005200253
SK06O22,MI-2 (Menin-MLL Inhibitor),-0.188394424,-0.124904285,-0.063490139
SK06O23,DMSO,-0.476930766,-0.420859401,-0.056071365
SK06O24,DMSO,-0.08921776,-0.093046781,0.003829021
SK06P01,Lomitapide Mesylate,-0.68128504,-0.526142963,-0.155142077
SK06P02,Xanthohumol,-0.463159757,-0.374838581,-0.088321176
SK06P03,PF-431396,-0.16786513,-0.077200083,-0.090665047
SK06P04,GSK2636771,-0.130112836,0.080405072,-0.210517907
SK06P05,Obeticholic Acid,-0.051815712,-0.050491739,-0.001323973
SK06P06,GW9508,-0.084692939,-0.098321824,0.013628885
SK06P07,YK-4-279,-0.063447247,0.093944521,-0.157391768
SK06P08,Tyrphostin AG 1296,0.046456772,0.046058289,0.000398484
SK06P09,Liproxstatin-1,-0.06328031,-0.129383312,0.066103002
SK06P10,Necrostatin-1,-0.002286147,0.055084831,-0.057370978
SK06P11,BLZ945,-0.068292839,-0.181697549,0.11340471
SK06P12,Dynasore,-0.139162076,0.122365495,-0.261527571
SK06P13,EPZ015666,0.054812316,0.044837481,0.009974835
SK06P14,P276-00,-0.372783767,-0.446629415,0.073845648
SK06P15,SU6656,-0.380662538,-0.307485054,-0.073177484
SK06P16,DMSO,-0.108553749,0.054977146,-0.163530895
SK06P17,Purvalanol A,-0.600800382,-0.224942689,-0.375857693
SK06P18,DMSO,-0.270169098,0.03150742,-0.301676518
SK06P19,Pexidartinib (PLX3397),-0.451235838,-0.203670276,-0.247565562
SK06P20,Flavoxate HCl,-0.28270065,-0.263334024,-0.019366625
SK06P21,8-Bromo-cAMP,-0.419466528,-0.416466031,-0.003000497
SK06P22,WATER,-0.373179345,-0.492681883,0.119502538
SK06P23,DMSO,-0.165937379,-0.188252959,0.02231558
SK06P24,DMSO,0.121411847,-0.038278923,0.15969077
